Year,Country Code,PIB
1999 ,NCL,3056999988.09146
1999 ,NZL,58762260625.8758
1999 ,NIC,4855717874.68247
1999 ,NER,2018193703.06047
1999 ,NGA,59372613485.6576
1999 ,MKD,3863743409.49033
1999 ,NOR,162284465073.341
1999 ,OMN,15710148244.4733
1999 ,PAK,62973855718.8874
1999 ,PAN,12130252200
1999 ,PNG,3477038204.01733
1999 ,PRY,8837070235.51892
1999 ,PER,50187324567.883
1999 ,PHL,82995145792.9341
1999 ,POL,169717677900.734
1999 ,PRT,127427343916.471
1999 ,PRI,57841000000
1999 ,QAT,12393131868.1319
1999 ,ROU,35952781582.2083
1999 ,RUS,195907128350.934
1999 ,RWA,1817654508.16444
1999 ,WSM,258833766.580017
1999 ,SMR,1215640315.36331
1999 ,SAU,161716960000
1999 ,SEN,6512207622.19727
1999 ,SRB,18409364146.9794
1999 ,SYC,622985493.682733
1999 ,SLE,669384768.87263
1999 ,SGP,86284660766.9617
1999 ,SVK,30453383763.0514
1999 ,SVN,22711383651.9446
1999 ,SLB,482214092.308964
1999 ,ZAF,136632320704.653
1999 ,ESP,634693160025.57
1999 ,LKA,15656327859.5696
1999 ,KNA,406597041.48593
1999 ,LCA,824732888.888889
1999 ,VCT,390719148.148148
1999 ,SDN,10682045258.3647
1999 ,SUR,886290697.674419
1999 ,SWE,272292917312.161
1999 ,CHE,289912794567.967
1999 ,SYR,15873875968.9922
1999 ,TJK,1086605267.40992
1999 ,TZA,12711213451.034
1999 ,THA,126668932159.508
1999 ,TGO,1576094566.48548
1999 ,TON,196686674.669868
1999 ,TTO,6808982520.75759
1999 ,TUN,22943685719.103
1999 ,TUR,255884300638.529
1999 ,TKM,2450564467.58315
1999 ,TUV,13687141.1058778
1999 ,UGA,5998563257.94659
1999 ,UKR,31580639045.454
1999 ,ARE,84445473110.9598
1999 ,GBR,1682399288141.08
1999 ,USA,9630664202000
1999 ,URY,23983945190.6202
1999 ,UZB,17078465982.0282
1999 ,VUT,267999225.256634
1999 ,VEN,97976886247.3172
1999 ,VNM,28683659006.7752
1999 ,PSE,4271200000
1999 ,YEM,7641102523.15082
1999 ,ZMB,3404311976.54941
1999 ,ZWE,6858013100
1999 ,ARB,643960199015.505
1999 ,CSS,31872310302.3419
1999 ,CEB,433961511913.474
1999 ,EAR,3038346533652.05
1999 ,EAS,7655470451673.72
1999 ,EAP,1576445324912.12
1999 ,TEA,1573195381428.6
1999 ,EMU,7113968959063.5
1999 ,ECS,10655495547521.7
1999 ,ECA,626844160435.184
1999 ,TEC,820023796411.018
1999 ,EUU,9603170125928.36
1999 ,HPC,151600183815.195
1999 ,HIC,27045047676750.4
1999 ,IBD,5341493579753.91
1999 ,IBT,5761171179367.59
1999 ,IDB,183402333849.611
1999 ,IDX,236791833037.738
1999 ,IDA,421583625747.638
1999 ,LTE,3097584524512.96
1999 ,LCN,2074490029037.21
1999 ,LAC,1877181244880.78
1999 ,TLA,1968086400056.61
1999 ,LDC,187831477568.883
1999 ,LMY,5484850582647.34
1999 ,LIC,115973882911.421
1999 ,LMC,1230844090029.71
1999 ,MEA,866776888217.886
1999 ,MNA,435806200924.297
1999 ,TMN,431479326903.395
1999 ,MIC,5370441885804.7
1999 ,NAC,10310072635807.7
1999 ,OED,26826676781835.8
1999 ,OSS,80843311483.3934
1999 ,PSS,3735824873.61437
1999 ,PST,25837310281051.7
1999 ,PRE,211383387052.205
1999 ,SST,116499517707.951
1999 ,SAS,598384655116.037
1999 ,TSA,598384655116.037
1999 ,SSF,372511676716.066
1999 ,SSA,371884315147.997
1999 ,TSS,372511676716.066
1999 ,UMC,4139935793416.14
1999 ,WLD,32542670419598.6
2000 ,ALB,3480355188.60063
2000 ,DZA,54786074940.2073
2000 ,AND,1434429703.33518
2000 ,AGO,9129594818.60749
2000 ,ATG,830158777.777778
2000 ,ARG,284203750000
2000 ,ARM,1911563665.39006
2000 ,ABW,1873452513.96648
2000 ,AUS,415222633925.768
2000 ,AUT,196799778883.361
2000 ,AZE,5272617196.04517
2000 ,BHS,8076470000
2000 ,BHR,9062898936.17021
2000 ,BGD,53369787318.6245
2000 ,BRB,3121500000
2000 ,BLR,12736856827.9847
2000 ,BEL,236204532891.1
2000 ,BLZ,832072450
2000 ,BEN,2569186642.86999
2000 ,BMU,3480219000
2000 ,BTN,424464088.997862
2000 ,BOL,8397912509.09679
2000 ,BIH,5505887894.48893
2000 ,BWA,5788329609.15755
2000 ,BRA,655420645476.906
2000 ,BRN,6001153306.2645
2000 ,BGR,13153016530.8718
2000 ,BFA,2628920056.10098
2000 ,BDI,870486065.883137
2000 ,CPV,539227277.626411
2000 ,KHM,3677897739.07628
2000 ,CMR,10083937740.0624
2000 ,CAN,742295468318.632
2000 ,CAF,914500299.097034
2000 ,TCD,1385058161.76746
2000 ,CHI,6439703434.71024
2000 ,CHL,77860932151.8471
2000 ,CHN,1211346869605.24
2000 ,COL,99886577330.7271
2000 ,COM,350264287.687331
2000 ,COD,19088046305.7971
2000 ,COG,3219910550.39332
2000 ,CRI,14949514493.332
2000 ,CIV,10717022462.6859
2000 ,HRV,21669159307.5371
2000 ,CUB,30565400000
2000 ,CYP,9985844486.33365
2000 ,CZE,61649492816.5201
2000 ,DNK,164158739097.623
2000 ,DJI,551230861.856505
2000 ,DMA,333468888.888889
2000 ,DOM,24305116729.1851
2000 ,ECU,18327764882.4412
2000 ,EGY,99838543960.0763
2000 ,SLV,11784927700
2000 ,GNQ,1045998496.43872
2000 ,ERI,706370815.584416
2000 ,EST,5694069842.43988
2000 ,SWZ,1738100848.09721
2000 ,ETH,8242392103.68061
2000 ,FRO,1058702725.4395
2000 ,FJI,1684109743.49338
2000 ,FIN,125706651925.557
2000 ,FRA,1362248940482.77
2000 ,PYF,3447543137.9415
2000 ,GAB,5067865320.7979
2000 ,GMB,782915402.421095
2000 ,GEO,3057475288.78105
2000 ,DEU,1943145384190.16
2000 ,GHA,4983024408.14828
2000 ,GRC,130133845771.144
2000 ,GRL,1068030829.75591
2000 ,GRD,520044370.37037
2000 ,GTM,19288827158.9035
2000 ,GIN,2995360969.16199
2000 ,GNB,370173838.651652
2000 ,GUY,712667896.727512
2000 ,HTI,3953846310.66081
2000 ,HND,7103507989.05044
2000 ,HKG,171668164082.555
2000 ,HUN,47218405892.4258
2000 ,ISL,9003639475.42485
2000 ,IND,468394937262.37
2000 ,IDN,165021012077.81
2000 ,IRN,109591707802.233
2000 ,IRL,99852958356.3663
2000 ,IMN,1563667799.61578
2000 ,ISR,132343042748.878
2000 ,ITA,1143829832319.88
2000 ,JAM,8985352831.94058
2000 ,JPN,4887519660744.86
2000 ,JOR,8579280677.00987
2000 ,KAZ,18291990619.137
2000 ,KEN,12705357103.0056
2000 ,KIR,67254174.3970315
2000 ,KOR,561633125839.994
2000 ,XKX,1849196082.05507
2000 ,KWT,37712842242.5033
2000 ,KGZ,1369688498.06778
2000 ,LAO,1731198022.45494
2000 ,LVA,7934206257.24218
2000 ,LBN,17260364842.4544
2000 ,LSO,887295267.875155
2000 ,LBR,874000000
2000 ,LBY,38270206950.41
2000 ,LIE,2483953102.79488
2000 ,LTU,11539211480.3625
2000 ,LUX,21263514833.2412
2000 ,MAC,6720492405.83611
2000 ,MDG,3877673539.09084
2000 ,MWI,1743506531.32652
2000 ,MYS,93789736842.1053
2000 ,MDV,624337145.284622
2000 ,MLI,2954129565.82965
2000 ,MLT,4306192435.82207
2000 ,MHL,115347500
2000 ,MRT,1293654176.88438
2000 ,MUS,4663313620.01707
2000 ,MEX,707906744574.644
2000 ,FSM,233271799.45728
2000 ,MDA,1288429391.79951
2000 ,MCO,2647883815.57966
2000 ,MNG,1136896123.61298
2000 ,MNE,984297589.359934
2000 ,MAR,38857251336.3448
2000 ,MOZ,5553894130.24062
2000 ,MMR,8905066163.58643
2000 ,NAM,3833993702.98856
2000 ,NPL,5494252207.90502
2000 ,NLD,416442786069.652
2000 ,NCL,2682347064.3642
2000 ,NZL,52623281956.7031
2000 ,NIC,5107329007.0922
2000 ,NER,1798374468.36362
2000 ,NGA,69448756932.5833
2000 ,MKD,3772851420.24763
2000 ,NOR,171247131268.604
2000 ,OMN,19507412223.6671
2000 ,PAK,73952374969.7995
2000 ,PLW,146113700
2000 ,PAN,12304115000
2000 ,PNG,3521339699.07407
2000 ,PRY,8855705139.55857
2000 ,PER,51744749133.213
2000 ,PHL,81026300310.0109
2000 ,POL,171885598582.637
2000 ,PRT,118310710337.203
2000 ,PRI,61701800000
2000 ,QAT,17759890109.8901
2000 ,ROU,37253259016.9976
2000 ,RUS,259710142196.943
2000 ,RWA,1734938652.21165
2000 ,WSM,269019710.327456
2000 ,SMR,1101897917.81832
2000 ,SAU,189514926213.333
2000 ,SEN,5924239700.81588
2000 ,SRB,6540247190.33529
2000 ,SYC,614879764.780006
2000 ,SLE,635874002.198748
2000 ,SGP,96074477958.2366
2000 ,SVK,29169953012.7142
2000 ,SVN,20289627636.6767
2000 ,SLB,435103853.485036
2000 ,ZAF,136361298082.061
2000 ,ESP,596877648793.072
2000 ,LKA,16330814179.9766
2000 ,KNA,433520483.446409
2000 ,LCA,834327296.296296
2000 ,VCT,396261370.37037
2000 ,SDN,12257418326.0734
2000 ,SUR,947671969.69697
2000 ,SWE,261337451703.739
2000 ,CHE,272055305542.397
2000 ,SYR,19325894913.1254
2000 ,TJK,860521119.298753
2000 ,TZA,13375976353.6994
2000 ,THA,126392308497.749
2000 ,TLS,439646100
2000 ,TGO,1488185772.47585
2000 ,TON,202363492.160332
2000 ,TTO,8154338232.95978
2000 ,TUN,21473188881.5933
2000 ,TUR,272979390333.738
2000 ,TKM,2904662604.82053
2000 ,TUV,13742057.0500928
2000 ,UGA,6193246837.09687
2000 ,UKR,31261527363.144
2000 ,ARE,104337372362.151
2000 ,GBR,1657816613708.58
2000 ,USA,10252345464000
2000 ,URY,22823255801.8447
2000 ,UZB,13760513969.314
2000 ,VUT,272014693.050806
2000 ,VEN,117140723529.412
2000 ,VNM,31172518403.3162
2000 ,PSE,4313600000
2000 ,YEM,9652436179.64605
2000 ,ZMB,3600683039.73254
2000 ,ZWE,6689957600
2000 ,ARB,735131486172.863
2000 ,CSS,34177854568.4749
2000 ,CEB,427456000376.425
2000 ,EAR,3295341926877.75
2000 ,EAS,8280586884149.95
2000 ,EAP,1735183819246.35
2000 ,TEA,1731606626141.74
2000 ,EMU,6479735690005.1
2000 ,ECS,10028603054782.4
2000 ,ECA,697944489987.42
2000 ,TEC,891499247877.595
2000 ,EUU,8915877426662.03
2000 ,FCS,219763500649
2000 ,HPC,162903185152.443
2000 ,HIC,27591522188335.7
2000 ,IBD,5804811935841.63
2000 ,IBT,6262883219025.32
2000 ,IDB,200554559126.69
2000 ,IDX,258137157083.57
2000 ,IDA,460240862698.857
2000 ,LTE,3402271202681.1
2000 ,LCN,2288265364997.99
2000 ,LAC,2082504909038.51
2000 ,TLA,2174345829486.39
2000 ,LDC,212611447480.803
2000 ,LMY,5985809227682.77
2000 ,LIC,138196665502.507
2000 ,LMC,1292316118616.27
2000 ,MEA,966989149486.115
2000 ,MNA,451599894075.527
2000 ,TMN,447236568459.826
2000 ,MIC,5850851480983.69
2000 ,NAC,10998121151318.6
2000 ,OED,27384545775766
2000 ,OSS,91477185767.4148
2000 ,PSS,3449893382.40009
2000 ,PST,26267528074014.3
2000 ,PRE,240813978428.38
2000 ,SST,129152752447.675
2000 ,SAS,622357623652.932
2000 ,TSA,622357623652.932
2000 ,SSF,396946333435.128
2000 ,SSA,396327554656.321
2000 ,TSS,396946333435.128
2000 ,UMC,4558857426815.39
2000 ,WLD,33587693547097.5
2001 ,ALB,3922099470.97313
2001 ,DZA,54743249368.646
2001 ,AND,1496912751.67785
2001 ,AGO,8936063723.20121
2001 ,ATG,800740259.259259
2001 ,ARG,268696750000
2001 ,ARM,2118467913.37873
2001 ,ABW,1920111731.84358
2001 ,AUS,378376086723.194
2001 ,AUT,197337879194.631
2001 ,AZE,5707720390.8515
2001 ,BHS,8317830000
2001 ,BHR,8976196808.51064
2001 ,BGD,53991289844.3291
2001 ,BRB,3116650000
2001 ,BLR,12354820143.8849
2001 ,BEL,236541297539.15
2001 ,BLZ,871860600
2001 ,BEN,2680213931.46472
2001 ,BMU,3680483000
2001 ,BTN,461444514.464103
2001 ,BOL,8141537937.61068
2001 ,BIH,5748993411.42021
2001 ,BWA,5489608299.66445
2001 ,BRA,559372276081.966
2001 ,BRN,5601090584.36122
2001 ,BGR,14075616789.4905
2001 ,BFA,2812845513.57125
2001 ,BDI,876794723.068586
2001 ,CPV,563024383.296626
2001 ,KHM,3984000517.02345
2001 ,CMR,10371327756.4548
2001 ,CAN,736379777892.562
2001 ,CAF,931833302.752857
2001 ,TCD,1709347793.32873
2001 ,CHI,6232906290.4851
2001 ,CHL,70979923960.3742
2001 ,CHN,1339395718865.3
2001 ,COL,98211749595.5442
2001 ,COM,378180913.355762
2001 ,COD,7438189100.33333
2001 ,COG,2794259783.08097
2001 ,CRI,15913363440.5692
2001 ,CIV,11192560827.2962
2001 ,HRV,23179799796.1997
2001 ,CUB,31682400000
2001 ,CYP,10397897085.6102
2001 ,CZE,67523642262.4009
2001 ,DNK,164791442543.375
2001 ,DJI,572417440.820162
2001 ,DMA,340205074.074074
2001 ,DOM,25599311449.3848
2001 ,ECU,24468324000
2001 ,EGY,97632008709.853
2001 ,SLV,12282533600
2001 ,GNQ,1461139022.02954
2001 ,ERI,752368495.512622
2001 ,EST,6259258257.98944
2001 ,SWZ,1542477354.99355
2001 ,ETH,8231326016.47494
2001 ,FRO,1147654635.45922
2001 ,FJI,1660102345.60309
2001 ,FIN,129421029082.774
2001 ,FRA,1376465324384.79
2001 ,GAB,5018874179.18704
2001 ,GMB,687408804.630527
2001 ,GEO,3219488663.77231
2001 ,DEU,1944107382550.34
2001 ,GHA,5314909953.92992
2001 ,GRC,136191353467.562
2001 ,GRL,1086172922.57413
2001 ,GRD,520444185.185185
2001 ,GTM,18702802522.0777
2001 ,GIN,2833442750.43639
2001 ,GNB,392278168.199897
2001 ,GUY,712167575.624277
2001 ,HTI,3596443004.56165
2001 ,HND,7565869927.73763
2001 ,HKG,169403241524.337
2001 ,HUN,53749989092.0197
2001 ,ISL,8205357164.41227
2001 ,IND,485441014538.638
2001 ,IDN,160446947784.909
2001 ,IRN,126878750295.962
2001 ,IRL,109135253959.732
2001 ,IMN,1659131243.73837
2001 ,ISR,130756336685.926
2001 ,ITA,1167012796420.58
2001 ,JAM,9178016493.05556
2001 ,JPN,4303544259842.72
2001 ,JOR,9101452750.35261
2001 ,KAZ,22152694161.8882
2001 ,KEN,12986007425.8781
2001 ,KIR,63101272.3699183
2001 ,KOR,533052076313.527
2001 ,XKX,2535333631.88536
2001 ,KWT,34887512226.9319
2001 ,KGZ,1525116370.27939
2001 ,LAO,1768619058.34647
2001 ,LVA,8334748153.1229
2001 ,LBN,17649751243.7811
2001 ,LSO,825706961.238689
2001 ,LBR,906000000
2001 ,LBY,34110064452.1567
2001 ,LIE,2491822706.80256
2001 ,LTU,12252498921.0186
2001 ,LUX,21272418791.9463
2001 ,MAC,6811227982.82193
2001 ,MDG,4529575347.56805
2001 ,MWI,1716502862.2954
2001 ,MYS,92783947368.4211
2001 ,MDV,870179738.562091
2001 ,MLI,3465305993.47783
2001 ,MLT,4331870647.71535
2001 ,MHL,122824000
2001 ,MRT,1295539954.38702
2001 ,MUS,4613630622.77501
2001 ,MEX,756706300589.791
2001 ,FSM,240970948.953606
2001 ,MDA,1480673594.05602
2001 ,MCO,2671424966.44295
2001 ,MNG,1267997934.3125
2001 ,MNE,1159869245.92513
2001 ,MAR,39459581217.3759
2001 ,MOZ,5311092495.99103
2001 ,MMR,6477790688.22844
2001 ,NAM,3476452446.22032
2001 ,NPL,6007055042.17687
2001 ,NLD,431213422818.792
2001 ,NZL,53872425916.6248
2001 ,NIC,5323146565.70315
2001 ,NER,1945327564.65042
2001 ,NGA,74030364472.0506
2001 ,MKD,3709637829.94866
2001 ,NOR,173972218824.027
2001 ,OMN,19452015604.6814
2001 ,PAK,72309738921.3329
2001 ,PLW,156737100
2001 ,PAN,12502013400
2001 ,PNG,3081024212.42924
2001 ,PRY,8495806432.18467
2001 ,PER,52030158775.4055
2001 ,PHL,76262072467.3776
2001 ,POL,190521263343.023
2001 ,PRT,121498889485.459
2001 ,PRI,69208400000
2001 ,QAT,17538461538.4615
2001 ,ROU,40394824679.1232
2001 ,RUS,306602070620.5
2001 ,RWA,1674685248.19528
2001 ,WSM,273088357.1637
2001 ,SMR,1160626398.21029
2001 ,STP,75951127.727338
2001 ,SAU,184137469733.333
2001 ,SEN,6174898370.14018
2001 ,SRB,12267175481.2542
2001 ,SYC,622262057.191635
2001 ,SLE,1090467712.30773
2001 ,SGP,89794943349.8912
2001 ,SVK,30752150335.5705
2001 ,SVN,20876309575.5183
2001 ,SLB,400463452.065176
2001 ,ZAF,121514658737.165
2001 ,ESP,627286800894.855
2001 ,LKA,15749753804.8344
2001 ,KNA,475443702.962222
2001 ,LCA,798333814.814815
2001 ,VCT,430039296.296296
2001 ,SDN,13182979783.533
2001 ,SUR,834279357.798165
2001 ,SWE,241018965834.39
2001 ,CHE,278631192225.646
2001 ,SYR,21099833783.503
2001 ,TJK,1080768906.5003
2001 ,TZA,13581644245.7352
2001 ,THA,120296746256.631
2001 ,TLS,517708500
2001 ,TGO,1481141849.98469
2001 ,TON,181244788.473329
2001 ,TTO,8824873259.32105
2001 ,TUN,22066101341.4888
2001 ,TUR,200251925227.875
2001 ,TKM,3534803921.56863
2001 ,TCA,358744800
2001 ,TUV,13196544.946726
2001 ,UGA,5840503868.57245
2001 ,UKR,37972301334.6736
2001 ,ARE,103311640571.818
2001 ,GBR,1640246149417.01
2001 ,USA,10581821399000
2001 ,URY,20898788416.6348
2001 ,UZB,11401421329.1974
2001 ,VUT,257926881.72043
2001 ,VEN,122903960204.505
2001 ,VNM,32685198735.3053
2001 ,PSE,4003700000
2001 ,YEM,9861560094.74009
2001 ,ZMB,4094480988.11931
2001 ,ZWE,6777384700
2001 ,ARB,723369627609.964
2001 ,CSS,35220883618.3909
2001 ,CEB,467920101205.476
2001 ,EAR,3263070407585.43
2001 ,EAS,7701455370043.06
2001 ,EAP,1846150081149.17
2001 ,TEA,1842345403283.44
2001 ,EMU,6590688581567.15
2001 ,ECS,10138741759536.5
2001 ,ECA,693215823118.446
2001 ,TEC,906916886257.669
2001 ,EUU,9026190275324.19
2001 ,FCS,201682770770.107
2001 ,HPC,155233307328.685
2001 ,HIC,27330271389370.9
2001 ,IBD,5890245254355.74
2001 ,IBT,6344383265132.8
2001 ,IDB,201330057728.063
2001 ,IDX,253105603378.534
2001 ,IDA,456092067744.516
2001 ,LTE,3516240823027.31
2001 ,LCN,2238818343696.59
2001 ,LAC,2033378080523.89
2001 ,TLA,2116177463522.44
2001 ,LDC,202659457193.751
2001 ,LMY,6055883457084.95
2001 ,LIC,129522750694.612
2001 ,LMC,1309387058400.08
2001 ,MEA,970607697264.926
2001 ,MNA,467287414966.199
2001 ,TMN,463264848296.069
2001 ,MIC,5928329651947.83
2001 ,NAC,11321881659892.6
2001 ,OED,27140359546692.7
2001 ,OSS,90955180962.8853
2001 ,PSS,3380977571.87981
2001 ,PST,26027729634254.6
2001 ,PRE,237818881043.253
2001 ,SST,129609057234.039
2001 ,SAS,638696016728.279
2001 ,TSA,638696016728.279
2001 ,SSF,378521845469.984
2001 ,SSA,377895386385.302
2001 ,TSS,378521845469.984
2001 ,UMC,4619269163253.31
2001 ,WLD,33395802459156.6
2002 ,AFG,4055176933.36905
2002 ,ALB,4348070165.19261
2002 ,DZA,56758113501.1671
2002 ,ASM,514000000
2002 ,AND,1733116883.11688
2002 ,AGO,15285594828.418
2002 ,ATG,814615333.333333
2002 ,ARG,97724004251.8602
2002 ,ARM,2376335048.39976
2002 ,ABW,1941340782.12291
2002 ,AUS,394648911678.526
2002 ,AUT,213377771503.858
2002 ,AZE,6235856819.58445
2002 ,BHS,8881160000
2002 ,BHR,9593510638.29787
2002 ,BGD,54724081490.5102
2002 ,BRB,3169600000
2002 ,BLR,14594249022.8922
2002 ,BEL,257157820440.429
2002 ,BLZ,932551850
2002 ,BEN,3054571081.6912
2002 ,BMU,3937228000
2002 ,BTN,520849551.268768
2002 ,BOL,7905485216.17852
2002 ,BIH,6651106833.49374
2002 ,BWA,5438857106.73536
2002 ,BRA,507962487700.024
2002 ,BRN,5843329107.56171
2002 ,BGR,16276456427.5397
2002 ,BFA,3205592289.79773
2002 ,BDI,825394490.159111
2002 ,CPV,620974660.230303
2002 ,KHM,4284028482.53766
2002 ,CMR,11579343088.1613
2002 ,CAN,757950678646.53
2002 ,CAF,991387870.12463
2002 ,TCD,1987622279.11463
2002 ,CHI,6663669064.7482
2002 ,CHL,69736811435.1032
2002 ,CHN,1470550015081.55
2002 ,COL,97963003804.7851
2002 ,COM,423962976.722333
2002 ,COD,8728038525.14034
2002 ,COG,3019993738.77492
2002 ,CRI,16504795592.7964
2002 ,CIV,12346919216.1359
2002 ,HRV,26815719603.1353
2002 ,CUB,33590500000
2002 ,CYP,11420227884.6154
2002 ,CZE,81910771993.9155
2002 ,DNK,178635163717.431
2002 ,DJI,591122039.601398
2002 ,DMA,333195185.185185
2002 ,DOM,27362875602.5011
2002 ,ECU,28548945000
2002 ,EGY,87850683978.6691
2002 ,SLV,12664190300
2002 ,GNQ,1806742742.27311
2002 ,ERI,729321366.651861
2002 ,EST,7372457191.29698
2002 ,SWZ,1432228172.702
2002 ,ETH,7850809498.16803
2002 ,FRO,1262669892.4595
2002 ,FJI,1842691481.09196
2002 ,FIN,139738377564.465
2002 ,FRA,1494286655373.61
2002 ,GAB,5310381151.35952
2002 ,GMB,578236035.104279
2002 ,GEO,3395728013.84524
2002 ,DEU,2068624129493.69
2002 ,GHA,6166330136.2948
2002 ,GRC,153830947016.751
2002 ,GRL,1169138789.31435
2002 ,GRD,540336925.925926
2002 ,GUM,3385000000
2002 ,GTM,20776403774.1156
2002 ,GIN,2949637039.04424
2002 ,GNB,415843481.998691
2002 ,GUY,726131434.715338
2002 ,HTI,3472191962.42287
2002 ,HND,7775078402.92785
2002 ,HKG,166349228737.386
2002 ,HUN,67608919144.3684
2002 ,ISL,9294651863.31914
2002 ,IND,514937948870.08
2002 ,IDN,195660611165.183
2002 ,IRN,128626917503.72
2002 ,IRL,127949875023.527
2002 ,IMN,1947332921.74718
2002 ,ISR,121123828591.329
2002 ,ITA,1270712309429.7
2002 ,JAM,9694169756.90153
2002 ,JPN,4115116279069.77
2002 ,JOR,9716868829.3371
2002 ,KAZ,24636593223.3467
2002 ,KEN,13147743910.7241
2002 ,KIR,72196457.6768445
2002 ,KOR,609020054512.465
2002 ,XKX,2406270658.23024
2002 ,KWT,38137545245.1464
2002 ,KGZ,1605643104.73021
2002 ,LAO,1758176653.07746
2002 ,LVA,9529948840.38199
2002 ,LBN,19152238805.9701
2002 ,LSO,775780697.676625
2002 ,LBR,927000000
2002 ,LBY,20481889763.7795
2002 ,LIE,2688630822.53304
2002 ,LTU,14278357283.7419
2002 ,LUX,23616328816.1114
2002 ,MAC,7322677820.10108
2002 ,MDG,4397254607.61164
2002 ,MWI,3495748397.63025
2002 ,MYS,100845526315.789
2002 ,MDV,897031250
2002 ,MLI,3889758023.73699
2002 ,MLT,4689832689.83269
2002 ,MHL,131738200
2002 ,MRT,1324427093.64501
2002 ,MUS,4841310239.63687
2002 ,MEX,772106378935.377
2002 ,FSM,242517241.237159
2002 ,MDA,1661818168.4226
2002 ,MCO,2905840862.03651
2002 ,MNG,1396555719.97409
2002 ,MNE,1284685050.52413
2002 ,MAR,42236836820.6152
2002 ,MOZ,5623299277.81063
2002 ,MMR,6777632512.0781
2002 ,NAM,3275669889.09655
2002 ,NPL,6050875806.66403
2002 ,NLD,471613965744.401
2002 ,NZL,66627729311.4495
2002 ,NIC,5224213017.54386
2002 ,NER,2170481508.86916
2002 ,NGA,95385819320.5737
2002 ,MKD,4018365247.44444
2002 ,MNP,1284000000
2002 ,NOR,195524186477.617
2002 ,OMN,20142782834.8505
2002 ,PAK,72306820396.2325
2002 ,PLW,163026600
2002 ,PAN,12994310400
2002 ,PNG,2999511040.19764
2002 ,PRY,7196260656.84556
2002 ,PER,54777553515.0809
2002 ,PHL,81357605641.8544
2002 ,POL,198680637254.902
2002 ,PRT,134156091661.961
2002 ,PRI,71623500000
2002 ,QAT,19363736263.7363
2002 ,ROU,46066101951.2933
2002 ,RUS,345470494417.863
2002 ,RWA,1677552332.39623
2002 ,WSM,288078881.433056
2002 ,SMR,1253529079.61604
2002 ,STP,85171074.2134329
2002 ,SAU,189605920240
2002 ,SEN,6752510282.95744
2002 ,SRB,16116843146.4806
2002 ,SYC,697518248.175182
2002 ,SLE,1253340519.53311
2002 ,SGP,92537752708.5893
2002 ,SVK,35130340673.8189
2002 ,SVN,23489889975.0623
2002 ,SLB,341661643.551446
2002 ,ZAF,115482368343.658
2002 ,ESP,705394315829.098
2002 ,LKA,16536535647.0834
2002 ,KNA,497328958.588218
2002 ,LCA,805069148.148148
2002 ,VCT,461883444.444444
2002 ,SDN,14803189092.7044
2002 ,SUR,1093574468.08511
2002 ,SWE,265336496492.796
2002 ,CHE,301416655973.309
2002 ,SYR,21582248881.6592
2002 ,TJK,1221120798.81336
2002 ,TZA,14142035080.2849
2002 ,THA,134300851255.002
2002 ,TLS,510677000
2002 ,TGO,1698678686.38235
2002 ,TON,182737040.095422
2002 ,TTO,9008273720.93395
2002 ,TUN,23142294436.2383
2002 ,TUR,238428125942.395
2002 ,TKM,4461978498.86577
2002 ,TCA,366707910
2002 ,TUV,15450994.2410084
2002 ,UGA,6178563590.89254
2002 ,UKR,42351593887.2827
2002 ,ARE,109816201497.617
2002 ,GBR,1784473920863.31
2002 ,USA,10936419054000
2002 ,URY,13606494599.4261
2002 ,UZB,9687788512.80184
2002 ,VUT,262603781.799059
2002 ,VEN,92893587733.6549
2002 ,VNM,35064105500.8345
2002 ,VIR,3269000000
2002 ,PSE,3555800000
2002 ,YEM,10694628091.6726
2002 ,ZMB,4193845678.17033
2002 ,ZWE,6342116400
2002 ,ARB,729106974590.004
2002 ,CSS,36957890226.2612
2002 ,CEB,527159600339.456
2002 ,EAR,3168631782012.85
2002 ,EAS,7823647109015.91
2002 ,EAP,2043278205611.17
2002 ,TEA,2039056825423.77
2002 ,EMU,7166369642436.36
2002 ,ECS,11083621096543.4
2002 ,ECA,793295224939.441
2002 ,TEC,1018791581797.48
2002 ,EUU,9832173829885.05
2002 ,FCS,193862577971.489
2002 ,HPC,167013177721.864
2002 ,HIC,28482010271244.6
2002 ,IBD,5983277676140.03
2002 ,IBT,6472128302082.94
2002 ,IDB,222642338140.889
2002 ,IDX,266776815849.083
2002 ,IDA,491469446524.991
2002 ,LTE,3724851807792.74
2002 ,LCN,2008886361727.06
2002 ,LAC,1809034867679.52
2002 ,TLA,1882102202126.91
2002 ,LDC,220116771224.591
2002 ,LMY,6181155474632.87
2002 ,LIC,137875626895.361
2002 ,LMC,1412931455133.16
2002 ,MEA,966760695573.12
2002 ,MNA,453579866073.703
2002 ,TMN,450029175167.674
2002 ,MIC,6046010592197.35
2002 ,NAC,11698306960646.5
2002 ,OED,28314318837765.8
2002 ,OSS,98101207750.6247
2002 ,PSS,3554605630.03893
2002 ,PST,27140129115078
2002 ,PRE,282809550560.608
2002 ,SST,138666713861.679
2002 ,SAS,670029319945.209
2002 ,TSA,670029319945.209
2002 ,SSF,412651656097.222
2002 ,SSA,411949311006.45
2002 ,TSS,412651656097.223
2002 ,UMC,4632965578144.35
2002 ,WLD,34673851851456.4
2003 ,AFG,4515563413.82564
2003 ,ALB,5611492282.86582
